employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,ann_salary
21765,Sales & Marketing,29,Bachelor's,m,sourcing,2,30,2,5,0,49,133456
34650,Sales & Marketing,29,Bachelor's,m,other,1,41,1,6,0,49,136064
73168,Sales & Marketing,29,Bachelor's,m,other,2,33,1,6,0,49,56675
48044,Sales & Marketing,29,Bachelor's,m,other,3,30,1,7,0,49,103054
71221,Sales & Marketing,29,Bachelor's,m,sourcing,1,42,1,7,0,49,86194
50038,HR,29,Bachelor's,f,sourcing,1,33,3,8,0,49,123104
44405,Sales & Marketing,29,Bachelor's,m,other,1,34,4,8,0,49,64433
38978,Sales & Marketing,29,Bachelor's,m,other,4,35,3,9,0,49,111398
5551,HR,29,Bachelor's,m,other,1,35,5,10,0,49,149157
54723,Sales & Marketing,29,Bachelor's,m,sourcing,3,27,3,1,1,49,51438
40042,Sales & Marketing,29,Bachelor's,m,sourcing,2,26,2,3,1,49,110392
19666,Sales & Marketing,29,Bachelor's,m,sourcing,2,26,2,1,0,50,87820
26620,Sales & Marketing,29,Bachelor's,m,other,1,25,3,1,0,50,89767
49919,Sales & Marketing,29,Bachelor's,f,other,1,28,3,1,0,50,82502
13441,Sales & Marketing,29,Bachelor's,m,other,2,29,3,4,0,50,97516
72169,HR,29,Bachelor's,f,other,1,28,4,4,0,50,144322
6998,Sales & Marketing,29,Bachelor's,m,other,1,34,1,5,0,50,108021
21402,Sales & Marketing,29,Bachelor's,m,other,2,26,1,5,0,50,131368
34520,Sales & Marketing,29,Bachelor's,m,sourcing,1,27,1,5,0,50,135867
23352,Sales & Marketing,29,Bachelor's,m,other,1,29,3,5,0,50,137033
51495,Sales & Marketing,29,Bachelor's,m,other,2,31,3,5,0,50,83611
70322,Sales & Marketing,29,Bachelor's,m,other,1,34,5,5,0,50,115708
36949,Sales & Marketing,29,Bachelor's,m,other,1,31,1,6,0,50,89099
52386,Sales & Marketing,29,Bachelor's,m,sourcing,1,29,3,6,0,50,117213
41428,Sales & Marketing,29,Bachelor's,m,other,1,37,1,7,0,50,60162
467,Sales & Marketing,29,Bachelor's,m,sourcing,1,35,3,7,0,50,92072
35816,Sales & Marketing,29,Bachelor's,m,other,1,33,3,8,0,50,94036
36757,Sales & Marketing,29,Bachelor's,m,sourcing,1,29,1,1,0,51,117622
48685,Sales & Marketing,29,Bachelor's,f,other,2,26,4,1,0,51,91992
66486,Sales & Marketing,29,Bachelor's,m,sourcing,1,26,3,3,0,51,63181
51383,Sales & Marketing,29,Bachelor's,m,sourcing,2,29,5,3,0,51,142118
55985,Sales & Marketing,29,Bachelor's,f,sourcing,1,27,1,4,0,51,42813
538,Sales & Marketing,29,Bachelor's,m,other,1,44,5,7,0,51,110166
25309,Sales & Marketing,29,Bachelor's,m,sourcing,1,29,4,8,0,51,147562
4473,Sales & Marketing,29,Bachelor's,m,sourcing,1,29,1,3,0,52,71368
71839,Sales & Marketing,29,Bachelor's,m,sourcing,1,27,4,3,0,52,126283
52706,Sales & Marketing,29,Bachelor's,m,sourcing,1,30,1,4,0,52,52302
19828,Sales & Marketing,29,Bachelor's,m,other,1,32,3,5,0,52,108931
24179,HR,29,Bachelor's,m,other,1,30,3,5,0,52,193845
66332,HR,29,Bachelor's,m,other,1,33,3,6,0,52,139396
46599,Sales & Marketing,29,Bachelor's,m,other,1,33,4,6,0,52,124004
44627,Sales & Marketing,29,Bachelor's,m,other,1,31,2,7,0,52,143707
25203,Sales & Marketing,29,Bachelor's,m,sourcing,1,33,3,7,0,52,143070
46376,Sales & Marketing,29,Bachelor's,m,sourcing,2,41,1,12,0,52,61469
35431,Sales & Marketing,29,Bachelor's,m,other,2,43,3,12,0,52,146197
36996,Sales & Marketing,29,Bachelor's,f,other,2,28,1,2,0,53,66427
22941,Sales & Marketing,29,Bachelor's,m,other,1,34,3,5,0,53,115673
54060,Sales & Marketing,29,Bachelor's,m,sourcing,2,30,1,6,0,53,100337
55437,Sales & Marketing,29,Bachelor's,m,sourcing,2,33,1,8,0,53,108822
77860,Operations,29,Bachelor's,m,sourcing,1,42,4,8,0,53,51024
13346,Operations,29,Bachelor's,f,other,1,29,2,1,0,54,48233
16082,Finance,29,Bachelor's,m,sourcing,1,25,3,3,0,54,172652
59008,Sales & Marketing,29,Bachelor's,m,sourcing,2,29,3,3,0,54,51673
70994,HR,29,Bachelor's,f,sourcing,1,33,5,6,0,54,60628
72076,Sales & Marketing,29,Bachelor's,m,sourcing,1,43,3,15,0,54,62640
48897,Finance,29,Bachelor's,m,other,2,31,3,2,0,55,162918
25721,Sales & Marketing,29,Bachelor's,m,other,2,30,1,3,0,55,135897
5351,Sales & Marketing,29,Bachelor's,f,sourcing,1,26,1,4,0,55,86891
65930,Operations,29,Bachelor's,m,other,1,27,3,4,0,55,89579
3365,Operations,29,Bachelor's,m,sourcing,1,30,3,7,0,55,136654
31676,Operations,29,Bachelor's,m,other,1,29,3,1,1,55,111022
48491,Finance,29,Bachelor's,m,sourcing,1,29,3,5,1,55,159346
65449,Operations,29,Bachelor's,f,sourcing,1,34,3,3,0,56,41251
54511,Operations,29,Bachelor's,m,sourcing,1,28,3,2,0,57,62858
31417,Operations,29,Bachelor's,f,sourcing,1,37,5,2,0,57,55995
69475,Legal,29,Bachelor's,m,other,1,29,1,3,0,57,439054
29990,Finance,29,Bachelor's,m,sourcing,1,31,4,4,0,57,244584
204,Operations,29,Bachelor's,m,sourcing,1,25,2,1,0,58,68845
11281,Operations,29,Bachelor's,m,other,1,26,3,2,0,58,67982
8819,Operations,29,Bachelor's,m,other,4,34,4,2,0,58,143597
67046,Finance,29,Bachelor's,m,other,1,28,5,2,0,58,231865
46273,Operations,29,Bachelor's,m,other,2,41,5,3,0,58,60895
53660,Operations,29,Bachelor's,f,other,1,30,1,4,0,58,50763
57226,Operations,29,Bachelor's,m,sourcing,1,26,1,5,0,58,74251
5213,Legal,29,Bachelor's,m,other,1,31,3,5,0,58,153015
29359,Legal,29,Bachelor's,m,other,1,28,3,5,0,58,416371
51775,Operations,29,Bachelor's,m,sourcing,1,32,3,5,0,58,53944
34891,Operations,29,Bachelor's,m,other,1,30,1,7,0,58,52665
19129,Finance,29,Bachelor's,m,other,1,30,3,8,0,58,239526
43280,Operations,29,Bachelor's,m,sourcing,1,40,4,8,0,58,134512
6572,Operations,29,Bachelor's,m,other,1,32,5,8,0,58,120162
41127,Operations,29,Bachelor's,m,other,1,36,3,11,0,58,81859
59844,Operations,29,Bachelor's,m,other,1,30,3,2,0,59,148777
72810,Operations,29,Bachelor's,f,sourcing,1,30,3,2,0,59,57538
44503,Operations,29,Bachelor's,m,other,1,38,4,2,0,59,67272
7996,Operations,29,Bachelor's,m,sourcing,1,30,3,3,0,59,139112
43424,Finance,29,Bachelor's,m,other,1,32,3,3,0,59,396099
2878,Finance,29,Bachelor's,m,other,1,26,4,4,0,59,129029
40581,Operations,29,Bachelor's,m,sourcing,2,33,5,4,0,59,148883
40909,Operations,29,Bachelor's,m,other,1,29,5,4,0,59,149231
63241,Operations,29,Bachelor's,m,sourcing,1,28,5,4,0,59,107321
7255,Operations,29,Bachelor's,m,other,1,31,4,5,0,59,114803
62126,Operations,29,Bachelor's,m,sourcing,1,47,5,15,0,59,148901
25650,Operations,29,Bachelor's,f,other,1,28,2,1,0,60,99308
30425,Operations,29,Bachelor's,m,other,1,35,1,2,0,60,94812
17431,Finance,29,Bachelor's,m,sourcing,1,36,2,2,0,60,257028
66534,Operations,29,Bachelor's,m,other,1,28,2,2,0,60,117086
61873,Operations,29,Bachelor's,m,other,1,26,3,2,0,60,122508
8654,Operations,29,Bachelor's,m,sourcing,1,28,4,2,0,60,129109
20679,Finance,29,Bachelor's,m,other,1,30,3,3,0,60,337827
42007,Operations,29,Bachelor's,m,sourcing,1,33,3,3,0,60,98136
5364,Operations,29,Bachelor's,f,sourcing,1,28,3,4,0,60,43084
42174,Finance,29,Bachelor's,m,other,1,31,3,4,0,60,161016
43614,Operations,29,Bachelor's,m,other,2,32,3,5,0,60,81910
44535,Operations,29,Bachelor's,m,sourcing,1,39,4,5,0,60,98052
10687,Operations,29,Bachelor's,m,other,1,29,1,6,0,60,118536
20461,Finance,29,Bachelor's,m,other,2,32,1,6,0,60,392630
53220,Operations,29,Bachelor's,f,sourcing,1,30,5,7,0,60,72337
42780,Operations,29,Bachelor's,m,sourcing,1,37,3,9,0,60,149966
19521,Operations,29,Bachelor's,m,sourcing,1,28,3,1,0,61,96008
26568,Finance,29,Bachelor's,m,other,1,30,3,1,0,61,331432
25843,Operations,29,Bachelor's,m,other,1,27,3,2,0,61,63470
57297,Operations,29,Bachelor's,m,sourcing,1,28,4,2,0,61,141836
26062,Finance,29,Bachelor's,m,other,1,38,5,2,0,61,289118
55170,Operations,29,Bachelor's,f,sourcing,1,30,5,2,0,61,90230
8716,Finance,29,Bachelor's,m,sourcing,1,38,2,3,0,61,132621
60545,Operations,29,Bachelor's,f,other,1,28,4,3,0,61,71495
73108,Sales & Marketing,29,Bachelor's,m,sourcing,1,27,4,3,0,61,114610
70253,Operations,29,Bachelor's,m,sourcing,1,30,4,4,0,61,137819
64486,Finance,29,Bachelor's,m,sourcing,1,30,4,7,0,61,311645
76421,Operations,29,Bachelor's,f,other,1,35,5,7,0,61,66474
896,Operations,29,Bachelor's,m,sourcing,1,45,3,17,0,61,81206
38891,Operations,29,Bachelor's,f,other,1,28,3,2,0,62,98439
18942,Operations,29,Bachelor's,m,other,1,26,4,2,0,62,129223
42320,Operations,29,Bachelor's,m,other,1,27,5,2,0,62,107407
23738,Finance,29,Bachelor's,m,other,1,29,1,3,0,62,216427
10571,Operations,29,Bachelor's,m,sourcing,1,28,3,4,0,62,92458
14833,Operations,29,Bachelor's,m,sourcing,1,35,3,4,0,62,134284
7281,Finance,29,Bachelor's,m,sourcing,1,30,5,4,0,62,224544
49416,Operations,29,Bachelor's,f,other,1,32,3,5,0,62,95173
6358,Operations,29,Bachelor's,m,other,1,33,4,5,0,62,139812
71061,Operations,29,Bachelor's,m,other,1,32,5,5,0,62,59224
73199,Operations,29,Bachelor's,f,other,1,32,4,6,0,62,43693
39181,Operations,29,Bachelor's,m,other,1,32,1,7,0,62,59709
25896,Operations,29,Bachelor's,m,other,1,34,2,7,0,62,149197
9086,Operations,29,Bachelor's,f,other,1,34,3,7,0,62,92969
73806,Operations,29,Bachelor's,f,sourcing,2,35,3,7,0,62,51316
22930,Finance,29,Bachelor's,m,sourcing,1,29,4,2,0,63,106864
65592,Operations,29,Bachelor's,m,sourcing,1,36,3,9,0,63,51309
13863,Operations,29,Bachelor's,m,sourcing,1,28,1,2,0,64,111644
5143,Operations,29,Bachelor's,m,sourcing,1,35,4,6,0,64,126409
44500,Procurement,29,Bachelor's,f,other,1,29,3,2,0,65,61750
560,Sales & Marketing,29,Bachelor's,m,other,1,27,3,4,0,65,147207
9323,Procurement,29,Bachelor's,m,other,2,31,2,6,0,65,119584
14054,Procurement,29,Bachelor's,m,other,2,30,4,6,0,65,124900
29206,Operations,29,Bachelor's,m,other,1,33,3,7,0,65,142559
55259,Operations,29,Bachelor's,f,other,1,31,3,10,0,65,43667
2787,Procurement,29,Bachelor's,m,other,1,33,3,7,0,66,71874
9401,Procurement,29,Bachelor's,m,other,1,31,5,4,0,67,113524
21831,Procurement,29,Bachelor's,m,other,2,34,4,10,0,67,115731
41558,Procurement,29,Bachelor's,f,sourcing,1,31,3,6,0,68,82465
8112,Procurement,29,Bachelor's,m,other,2,36,3,5,0,69,69394
57509,Operations,29,Bachelor's,m,other,1,31,3,5,0,69,107756
75764,Procurement,29,Bachelor's,f,sourcing,1,28,5,3,0,70,64511
67337,Procurement,29,Bachelor's,m,sourcing,1,34,3,3,0,71,135439
10038,Procurement,29,Bachelor's,f,other,1,31,4,3,0,71,93625
27791,Procurement,29,Bachelor's,m,other,1,36,3,10,0,71,111602
73406,Operations,29,Bachelor's,m,other,1,39,5,9,0,74,55486
49761,Technology,29,Bachelor's,m,other,1,30,5,6,0,77,482629
2321,Technology,29,Bachelor's,m,sourcing,1,34,3,5,1,77,303476
42568,Technology,29,Bachelor's,m,sourcing,1,31,3,2,0,78,451920
27840,Analytics,29,Bachelor's,m,other,1,29,4,2,0,78,71001
38531,Technology,29,Bachelor's,m,other,1,25,5,2,0,78,328000
3939,Technology,29,Bachelor's,m,other,1,31,1,7,0,78,243734
37785,Technology,29,Bachelor's,m,other,1,31,3,2,0,79,377898
41724,Technology,29,Bachelor's,m,other,1,30,3,2,0,79,243032
53082,Technology,29,Bachelor's,f,other,1,27,2,4,0,79,291772
67191,Analytics,29,Bachelor's,m,sourcing,1,27,2,4,0,79,78800
56503,Technology,29,Bachelor's,m,sourcing,1,29,1,5,0,79,497768
25800,Analytics,29,Bachelor's,m,other,2,30,4,9,0,79,61945
17394,Technology,29,Bachelor's,f,other,1,29,1,1,0,80,125069
22665,Technology,29,Bachelor's,m,sourcing,1,25,4,2,0,80,390640
60740,Analytics,29,Bachelor's,m,other,1,25,5,2,0,80,102895
32046,Analytics,29,Bachelor's,m,sourcing,1,39,2,4,0,80,54498
22203,Technology,29,Bachelor's,m,other,1,29,3,4,0,80,368345
66669,Analytics,29,Bachelor's,m,other,2,30,4,6,0,80,123874
2479,Technology,29,Bachelor's,m,other,1,38,4,7,0,80,266144
19001,Analytics,29,Bachelor's,m,sourcing,1,40,4,7,0,80,95485
47401,Analytics,29,Bachelor's,m,other,2,33,4,8,0,80,103581
42805,Analytics,29,Bachelor's,m,other,1,25,4,2,0,81,84650
16661,Analytics,29,Bachelor's,m,other,1,28,5,2,0,81,59398
66974,Analytics,29,Bachelor's,m,other,2,26,3,3,0,81,149137
42182,Analytics,29,Bachelor's,f,other,1,31,4,3,0,81,98730
43848,Analytics,29,Bachelor's,f,sourcing,2,28,4,3,0,81,74524
57887,Technology,29,Bachelor's,m,other,2,29,3,5,0,81,413098
13341,Analytics,29,Bachelor's,m,sourcing,1,28,3,6,1,81,70457
19074,Analytics,29,Bachelor's,m,other,1,26,3,1,0,82,61307
3967,Analytics,29,Bachelor's,m,other,1,29,3,2,0,82,84468
5762,Analytics,29,Bachelor's,m,other,1,29,3,2,0,82,139277
38458,Analytics,29,Bachelor's,m,other,1,26,5,2,0,82,87246
50570,Technology,29,Bachelor's,f,sourcing,1,28,1,3,0,82,361523
2324,Analytics,29,Bachelor's,m,other,1,28,2,4,0,82,137230
10857,Analytics,29,Bachelor's,m,sourcing,1,29,2,4,0,82,134937
8234,Analytics,29,Bachelor's,m,other,1,31,3,4,0,82,96894
78125,Analytics,29,Bachelor's,m,sourcing,2,35,3,4,0,82,106876
67417,Analytics,29,Bachelor's,m,other,1,37,5,4,0,82,76147
15373,Analytics,29,Bachelor's,m,sourcing,1,32,1,6,0,82,147897
6229,Analytics,29,Bachelor's,m,sourcing,1,30,3,6,0,82,54871
8430,Analytics,29,Bachelor's,m,other,1,37,3,8,0,82,114477
59993,Analytics,29,Bachelor's,m,sourcing,1,31,5,8,0,82,107647
54349,Analytics,29,Bachelor's,m,other,1,29,4,1,0,83,147918
77236,Analytics,29,Bachelor's,f,sourcing,1,28,2,1,0,83,56046
43293,R&D,29,Bachelor's,m,sourcing,1,32,1,2,0,83,547168
8568,Technology,29,Bachelor's,m,other,1,40,2,2,0,83,258376
76517,Analytics,29,Bachelor's,m,other,1,27,2,2,0,83,106821
3904,Analytics,29,Bachelor's,m,other,1,28,4,2,0,83,76405
26327,Analytics,29,Bachelor's,m,other,1,27,5,2,0,83,120294
70530,Analytics,29,Bachelor's,m,other,3,30,3,3,0,83,130677
23167,Analytics,29,Bachelor's,m,other,2,26,1,4,0,83,113228
44299,Analytics,29,Bachelor's,m,other,1,30,3,4,0,83,116018
8534,Analytics,29,Bachelor's,m,sourcing,2,29,4,4,0,83,146463
76087,Analytics,29,Bachelor's,m,other,2,28,4,4,0,83,140844
64366,Analytics,29,Bachelor's,f,other,1,28,5,4,0,83,91293
5542,Analytics,29,Bachelor's,m,other,1,28,3,5,0,83,85263
54278,Analytics,29,Bachelor's,m,other,1,31,3,5,0,83,106752
17660,Analytics,29,Bachelor's,m,sourcing,1,29,4,5,0,83,63899
25887,Analytics,29,Bachelor's,m,other,1,28,5,5,0,83,92567
17936,Analytics,29,Bachelor's,m,other,1,28,3,7,0,83,86086
38257,Analytics,29,Bachelor's,m,sourcing,2,31,3,7,0,83,57497
20336,Analytics,29,Bachelor's,m,sourcing,2,35,4,8,0,83,127965
19754,Analytics,29,Bachelor's,m,other,1,28,4,1,0,84,64783
10209,Analytics,29,Bachelor's,m,other,1,27,1,1,0,84,136075
39342,Analytics,29,Bachelor's,m,sourcing,1,28,1,1,0,84,73161
51743,Analytics,29,Bachelor's,m,other,1,28,4,1,0,84,56282
44146,Analytics,29,Bachelor's,m,sourcing,2,29,2,2,0,84,52317
68219,Analytics,29,Bachelor's,f,other,1,28,2,2,0,84,71686
64399,Analytics,29,Bachelor's,m,other,2,27,4,2,0,84,129306
44706,Analytics,29,Bachelor's,m,sourcing,1,38,3,3,0,84,87581
15527,Analytics,29,Bachelor's,m,other,1,31,4,3,0,84,95409
64626,Analytics,29,Bachelor's,m,other,1,26,4,3,0,84,119157
22239,Analytics,29,Bachelor's,m,sourcing,1,29,3,4,0,84,62350
65975,Analytics,29,Bachelor's,m,other,2,28,5,4,0,84,117452
3987,Analytics,29,Bachelor's,m,other,1,34,2,5,0,84,77307
77495,Analytics,29,Bachelor's,m,sourcing,1,32,2,6,0,84,134779
41582,Analytics,29,Bachelor's,f,sourcing,1,28,4,6,0,84,80330
13002,Analytics,29,Bachelor's,m,sourcing,1,36,2,10,0,84,141016
40710,Analytics,29,Bachelor's,m,sourcing,1,25,3,1,0,85,121375
20267,Analytics,29,Bachelor's,m,sourcing,1,26,3,2,0,85,115407
66255,Analytics,29,Bachelor's,m,sourcing,1,30,4,2,0,85,66158
8824,Analytics,29,Bachelor's,m,other,2,27,3,3,0,85,91207
51341,Analytics,29,Bachelor's,m,other,1,32,4,4,0,85,73269
61600,Analytics,29,Bachelor's,m,sourcing,1,31,1,5,0,85,92473
36053,Analytics,29,Bachelor's,f,sourcing,1,29,4,5,0,85,93495
43503,Analytics,29,Bachelor's,m,sourcing,1,28,5,5,0,85,119945
39060,Analytics,29,Bachelor's,m,other,2,31,3,6,0,85,118079
8647,Analytics,29,Bachelor's,m,sourcing,1,38,5,7,0,85,89591
12026,Analytics,29,Bachelor's,m,other,1,27,3,1,0,86,126415
15092,Analytics,29,Bachelor's,m,sourcing,2,26,2,1,0,86,53617
75150,Analytics,29,Bachelor's,m,other,2,25,5,1,0,86,111691
59369,Analytics,29,Bachelor's,m,sourcing,1,28,1,2,0,86,110295
13615,Analytics,29,Bachelor's,f,other,1,29,3,2,0,86,84829
11679,Analytics,29,Bachelor's,m,other,2,29,5,2,0,86,106732
5116,Analytics,29,Bachelor's,m,sourcing,1,29,1,3,0,86,104007
14434,Analytics,29,Bachelor's,m,other,2,28,3,3,0,86,112598
7077,Analytics,29,Bachelor's,m,other,1,29,4,3,0,86,117250
20160,Analytics,29,Bachelor's,m,other,2,26,4,4,0,86,95633
69083,Analytics,29,Bachelor's,f,sourcing,2,30,4,4,0,86,75945
45009,Analytics,29,Bachelor's,m,sourcing,1,32,3,5,0,86,93865
73506,Analytics,29,Bachelor's,m,other,3,29,4,6,0,86,71506
77924,Analytics,29,Bachelor's,m,other,1,32,3,7,0,86,77493
26153,Analytics,29,Bachelor's,m,sourcing,1,32,4,7,0,86,77205
25332,Analytics,29,Bachelor's,m,other,2,27,3,1,0,87,50472
77735,Analytics,29,Bachelor's,f,sourcing,1,28,5,1,0,87,68690
73458,Analytics,29,Bachelor's,m,sourcing,1,31,4,3,0,87,111038
52207,Analytics,29,Bachelor's,m,sourcing,1,36,5,4,0,87,113456
40151,Analytics,29,Bachelor's,f,sourcing,1,28,4,5,0,87,69659
1746,Analytics,29,Bachelor's,f,other,1,32,4,6,0,87,93141
51580,Analytics,29,Bachelor's,m,other,1,31,4,6,0,87,127195
72399,Analytics,29,Bachelor's,m,other,1,33,4,6,0,87,108353
32807,Analytics,29,Bachelor's,m,other,2,32,1,7,0,87,105586
55560,Analytics,29,Bachelor's,m,other,1,40,3,7,0,87,129036
65248,Analytics,29,Bachelor's,m,sourcing,1,31,4,7,0,87,97619
13628,Analytics,29,Bachelor's,m,sourcing,1,32,5,7,0,87,51143
75213,Analytics,29,Bachelor's,m,other,1,30,4,3,1,87,79907
14496,Analytics,29,Bachelor's,m,other,1,26,4,4,1,87,60922
590,Analytics,29,Bachelor's,f,other,1,28,5,1,0,88,73532
38852,Analytics,29,Bachelor's,m,sourcing,1,27,3,3,0,88,125076
13133,Analytics,29,Bachelor's,m,other,2,29,2,1,0,90,132173
63113,R&D,29,Bachelor's,m,other,3,34,2,6,0,90,361988
5719,Analytics,29,Bachelor's,m,other,1,31,1,6,0,91,101239
40960,Operations,29,Bachelor's,m,sourcing,1,33,4,5,0,95,82715
17492,Operations,29,Bachelor's,m,sourcing,1,28,5,2,0,96,83166
51676,Analytics,29,Bachelor's,m,sourcing,1,30,4,3,0,83,119159
65535,Analytics,29,Bachelor's,m,other,1,27,5,4,0,83,78777
23015,Analytics,29,Bachelor's,m,other,1,28,5,2,0,86,129698
37595,Analytics,29,Bachelor's,m,sourcing,1,28,2,3,0,87,136473
49390,Sales & Marketing,28,Bachelor's,m,other,1,30,1,1,0,42,92443
32095,Sales & Marketing,28,Bachelor's,m,sourcing,1,40,5,5,0,44,123631
1769,Sales & Marketing,28,Bachelor's,m,sourcing,2,37,1,2,0,45,71703
27106,Sales & Marketing,28,Bachelor's,m,other,1,36,2,5,0,45,72109
47081,Sales & Marketing,28,Bachelor's,m,other,1,26,3,5,0,45,73419
8951,Sales & Marketing,28,Bachelor's,m,other,2,41,3,7,0,45,56356
22688,Sales & Marketing,28,Bachelor's,m,other,1,38,3,7,0,45,104743
654,HR,28,Bachelor's,f,sourcing,1,34,4,7,0,45,132905
74244,Sales & Marketing,28,Bachelor's,m,other,1,39,1,8,0,45,110670
68645,Sales & Marketing,28,Bachelor's,m,sourcing,1,46,5,18,0,45,54328
62740,Sales & Marketing,28,Bachelor's,f,sourcing,1,26,3,2,0,46,60890
13869,Sales & Marketing,28,Bachelor's,m,other,1,27,5,2,0,46,91239
66655,Sales & Marketing,28,Bachelor's,m,other,3,32,5,2,0,46,80350
39509,Sales & Marketing,28,Bachelor's,m,other,1,33,1,6,0,46,57750
14161,Sales & Marketing,28,Bachelor's,m,sourcing,1,35,2,6,0,46,88873
24640,Sales & Marketing,28,Bachelor's,f,sourcing,1,28,3,6,0,46,79400
23438,Sales & Marketing,28,Bachelor's,m,other,1,34,4,6,0,46,63503
21144,Sales & Marketing,28,Bachelor's,m,sourcing,1,26,2,1,0,47,113868
2699,Sales & Marketing,28,Bachelor's,f,sourcing,1,29,3,2,0,47,93621
72161,Sales & Marketing,28,Bachelor's,m,other,1,31,5,2,0,47,115315
72876,Sales & Marketing,28,Bachelor's,m,other,2,26,5,2,0,47,72553
5296,Sales & Marketing,28,Bachelor's,m,sourcing,1,27,1,3,0,47,67748
73070,Sales & Marketing,28,Bachelor's,m,sourcing,1,42,4,3,0,47,102158
51715,HR,28,Bachelor's,f,sourcing,1,29,3,4,0,47,127908
13544,Sales & Marketing,28,Bachelor's,m,other,1,33,3,5,0,47,96362
52183,Sales & Marketing,28,Bachelor's,f,other,1,27,5,5,0,47,60832
59445,HR,28,Bachelor's,m,sourcing,1,29,5,5,0,47,82370
36303,Sales & Marketing,28,Bachelor's,m,other,1,31,4,7,0,47,76066
56292,Sales & Marketing,28,Bachelor's,m,other,1,36,5,8,0,47,115935
62168,Sales & Marketing,28,Bachelor's,m,other,2,39,5,9,0,47,141336
58,Sales & Marketing,28,Bachelor's,m,other,1,44,5,16,0,47,50499
64613,Sales & Marketing,28,Bachelor's,f,sourcing,1,26,4,1,0,48,45229
72456,Sales & Marketing,28,Bachelor's,m,sourcing,1,31,5,1,0,48,87275
63078,Sales & Marketing,28,Bachelor's,m,sourcing,1,28,1,2,0,48,50205
53944,Sales & Marketing,28,Bachelor's,m,sourcing,4,30,2,2,0,48,72104
43857,HR,28,Bachelor's,f,other,1,27,5,2,0,48,124840
36890,Sales & Marketing,28,Bachelor's,m,other,1,35,1,3,0,48,101254
11773,Sales & Marketing,28,Bachelor's,m,sourcing,2,28,4,3,0,48,76821
57175,Sales & Marketing,28,Bachelor's,m,other,1,37,4,3,0,48,65374
68999,Sales & Marketing,28,Bachelor's,m,other,1,31,4,3,0,48,144676
32110,Sales & Marketing,28,Bachelor's,f,sourcing,1,26,2,4,0,48,93386
41579,Sales & Marketing,28,Bachelor's,m,other,1,27,3,4,0,48,63219
48740,Sales & Marketing,28,Bachelor's,m,sourcing,1,29,3,5,0,48,84259
44914,Sales & Marketing,28,Bachelor's,m,sourcing,1,32,4,5,0,48,80252
17219,Sales & Marketing,28,Bachelor's,m,other,3,31,5,5,0,48,71718
34130,Sales & Marketing,28,Bachelor's,m,other,1,40,3,7,0,48,69161
26900,Sales & Marketing,28,Bachelor's,m,sourcing,2,35,3,8,0,48,144904
62877,Sales & Marketing,28,Bachelor's,m,other,1,35,3,9,0,48,133254
49420,Sales & Marketing,28,Bachelor's,m,other,1,29,1,1,0,49,107477
52617,Sales & Marketing,28,Bachelor's,m,sourcing,2,24,5,1,0,49,129903
65373,Sales & Marketing,28,Bachelor's,m,sourcing,1,27,5,1,0,49,123211
70871,Sales & Marketing,28,Bachelor's,m,sourcing,1,27,3,1,0,49,51582
58086,Sales & Marketing,28,Bachelor's,m,other,1,24,1,2,0,49,96601
21937,Sales & Marketing,28,Bachelor's,f,other,1,32,2,2,0,49,93507
24019,Sales & Marketing,28,Bachelor's,m,sourcing,1,29,3,2,0,49,122976
75587,Sales & Marketing,28,Bachelor's,m,sourcing,1,33,3,2,0,49,129048
41347,Sales & Marketing,28,Bachelor's,m,other,1,23,5,2,0,49,56792
41843,Sales & Marketing,28,Bachelor's,m,sourcing,1,35,5,2,0,49,64328
44526,Sales & Marketing,28,Bachelor's,m,other,1,25,5,2,0,49,86619
64915,Sales & Marketing,28,Bachelor's,m,other,2,30,5,2,0,49,86077
21772,Sales & Marketing,28,Bachelor's,m,sourcing,1,36,1,3,0,49,50544
47341,Sales & Marketing,28,Bachelor's,m,sourcing,2,36,1,3,0,49,131610
46625,Sales & Marketing,28,Bachelor's,f,other,1,26,3,3,0,49,79054
4603,Sales & Marketing,28,Bachelor's,m,other,1,38,5,3,0,49,114499
16960,Sales & Marketing,28,Bachelor's,m,other,1,25,5,3,0,49,124868
12755,Sales & Marketing,28,Bachelor's,m,sourcing,1,32,3,4,0,49,135067
75018,Sales & Marketing,28,Bachelor's,m,other,1,27,3,4,0,49,136609
35233,Sales & Marketing,28,Bachelor's,m,other,1,31,5,4,0,49,65257
20514,Sales & Marketing,28,Bachelor's,m,other,2,31,3,5,0,49,83264
64746,HR,28,Bachelor's,m,sourcing,1,30,3,5,0,49,109002
52389,Sales & Marketing,28,Bachelor's,m,other,1,34,5,5,0,49,86009
69562,Sales & Marketing,28,Bachelor's,m,sourcing,1,31,2,6,0,49,68491
72347,Sales & Marketing,28,Bachelor's,m,sourcing,1,30,2,6,0,49,130100
25331,Sales & Marketing,28,Bachelor's,m,other,1,40,1,7,0,49,142023
4430,Sales & Marketing,28,Bachelor's,f,sourcing,1,30,3,7,0,49,72160
29159,Sales & Marketing,28,Bachelor's,f,sourcing,1,31,3,7,0,49,55975
6929,Sales & Marketing,28,Bachelor's,f,sourcing,1,30,1,8,0,49,43620
55502,Sales & Marketing,28,Bachelor's,m,other,1,36,3,10,0,49,103046
